EMPRESA|EJERCICIO|FECHA|CODIGO_PROVEEDOR|RAZON_SOCIAL|NUMERO_DOCUMENTO|SERIE|ALMACEN|CODIGO_FAMILIA|FAMILIA|REFERENCIA|DESCRIPCION|CANTIDAD|CANTIDAD_PENDIENTE|PRECIO_SIN_IVA|PRECIO_CON_IVA|DESCUENTO1|DESCUENTO2|TOTAL_LINEA|PRECIO_MEDIO_COMPRA|LOTE|FECHA_ENVASADO|FECHA_CADUCIDAD|TIPO_DOC_ANTERIOR|NUMERO_DOC_ANTERIOR|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_LINEA_NEGATIVA|FLAG_SIN_TOTAL_LINEA
ALMERIENSE|2025|2025-11-11|367|RODAMIENTOS Y SERVICIOS, S.L.|21169|1|1|3|RODAMIENTOS/SOPORTES/CORREAS|16411783|SOPORTE RODAMIENTO UCP 204 RHP|10.000|10.000|15.88000000000000|19.21|0.00|0.00|158.8000000000000|0.0000000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-11|367|RODAMIENTOS Y SERVICIOS, S.L.|21169|1|1|3|RODAMIENTOS/SOPORTES/CORREAS|11020GHLT|RODAMIENTO 1020-20GHLT RHP (ALT. TEMP.)|10.000|10.000|11.65000000000000|14.10|0.00|0.00|116.5000000000000|11.65000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-12|4380|SUINCE GROUP, S.L.|50142|1|1|2|MOTORES/REDUCTORES/BOMBAS|003429|MOTOR TRIFASICO C/BRIDA B-5 1500 RPM 1CV|1.000|1.000|61.11000000000000|73.94|0.00|0.00|61.11000000000000|0.0000000000000000||||PP|49|0|0|0|0
ALMERIENSE|2025|2025-11-12|4380|SUINCE GROUP, S.L.|50142|1|1|2|MOTORES/REDUCTORES/BOMBAS|794915ADP|REDUCTOR VSF-50 ADP R 1:30|1.000|1.000|49.98000000000000|60.48|0.00|0.00|49.98000000000000|49.98000000000000||||PP|49|0|0|0|0
ALMERIENSE|2025|2025-11-14|52|COMERCIAL IMPORTADORA GARCIA, S.A.|1100733|1|1|2|MOTORES/REDUCTORES/BOMBAS|794917032|REDUCTOR NMRV-30 R 1:20|1.000|1.000|76.98000000000000|93.15|0.00|0.00|76.98000000000000|68.74639999999999||||PP|50|0|0|0|0
ALMERIENSE|2025|2025-11-14|52|COMERCIAL IMPORTADORA GARCIA, S.A.|1100733|1|1|2|MOTORES/REDUCTORES/BOMBAS|002464|MOTOR TRIF. C/BRIDA B14 1500RPM 0'25CV|1.000|1.000|43.05000000000000|52.09|0.00|0.00|43.05000000000000|51.78200000000000||||PP|50|0|0|0|0
ALMERIENSE|2025|2025-11-14|285|COMPLEMENTOS Y SUMINISTROS CRUZ, S.L.|33529|1|1|||ROSEÑADH50|ROLLO CINTA SEÑALIZ. ADHESIVA AMARILLA/NEGRA 50mm|1.000|1.000|4.600000000000000|5.57|0.00|0.00|4.600000000000000|4.154000000000000||||  ||1|0|0|0
ALMERIENSE|2025|2025-11-14|390|SANEAMIENTOS ALBA, S.L.|2507889|1|1|7|COMPLEMENTOS VARIOS|25101096|EQUIPO OSMOSIS SIN MOTOR|1.000|1.000|79.00000000000000|95.59|0.00|0.00|79.00000000000000|69.65000000000001||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-17|4380|SUINCE GROUP, S.L.|50236|1|1|2|MOTORES/REDUCTORES/BOMBAS|794915ADP|REDUCTOR VSF-50 ADP R 1:20 B14 D25|2.000|2.000|49.98000000000000|60.48|0.00|0.00|99.95999999999999|49.98000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-18|4379|ROEIRASA S.A.|105425|1|1|2|MOTORES/REDUCTORES/BOMBAS|20070HYD|REDUCTOR HYDROMEC P050 PB P71 B14|1.000|1.000|132.6000000000000|160.45|0.00|0.00|132.6000000000000|132.6000000000000||||PP|51|0|0|0|0
ALMERIENSE|2025|2025-11-20|4380|SUINCE GROUP, S.L.|50321|1|1|2|MOTORES/REDUCTORES/BOMBAS|003410|MOTOR TRIF. C/BRIDA B14 1500rpm 0'5 CV|2.000|2.000|61.60000000000000|74.54|0.00|0.00|123.2000000000000|50.01699100000000||||PP|52|0|0|0|0
ALMERIENSE|2025|2025-11-26|49|PROYECTOS Y TECNOLOGIA ELECTRONICA,SL|8262|1|1|7|COMPLEMENTOS VARIOS|00109044|SECAMANOS SUNFLOW OPTICO SI3507X|1.000|1.000|178.8500000000000|216.41|0.00|0.00|178.8500000000000|119.3000000000000||||PP|53|0|0|0|0
ALMERIENSE|2025|2025-11-26|4341|PROELSON ALMERIA, S.L.|2079|1|1|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS|BAT0645NI|BATERIA 6V - 4,5 Ah|7.000|7.000|12.85000000000000|15.55|0.00|0.00|89.95000000000000|12.14400000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-27|336|SCOA MAYORISTAS DE FERRETERIA, S.L.|30920|1|1|7|COMPLEMENTOS VARIOS|729218|EXTENSIBLE ELECT. 10 MTS. C/4 BASES 2P+T|8.000|8.000|27.16000000000000|32.86|0.00|0.00|217.2800000000000|26.27900000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-11-28|140|ONOFRE DIAZ HERNANDEZ|541682|1|1|7|COMPLEMENTOS VARIOS|219090BAP|CERRADURA MECANISMO BARRA ANTIPANICO N/R|2.000|2.000|128.8300000000000|155.88|0.00|0.00|257.6600000000000|128.8300000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-01|140|ONOFRE DIAZ HERNANDEZ|541876|1|1|7|COMPLEMENTOS VARIOS|219090AP|CERRADURA CF50 PARA MECANISMO ANTIPANICO|2.000|2.000|32.12000000000000|38.87|0.00|0.00|64.24000000000000|32.12000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-01|279|ELECTRODOMESTICOS DIVELSA, S.A.|533305|1|1|15|MATERIAL ELECTRICO|999992|HORNO BOSCH MULTIF A+|1.000|1.000|610.3800000000000|738.56|0.00|0.00|610.3800000000000|51.41000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-01|279|ELECTRODOMESTICOS DIVELSA, S.A.|533305|1|1|15|MATERIAL ELECTRICO|999992|SECADORA BOSCH 9 KG|1.000|1.000|446.6100000000000|540.40|0.00|0.00|446.6100000000000|51.41000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-01|279|ELECTRODOMESTICOS DIVELSA, S.A.|533305|1|1|15|MATERIAL ELECTRICO|999992|TV LED TCL 65 QLED|1.000|1.000|416.8400000000000|504.38|0.00|0.00|416.8400000000000|51.41000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-02|367|RODAMIENTOS Y SERVICIOS, S.L.|22544|1|1|3|RODAMIENTOS/SOPORTES/CORREAS|116082RS|RODAMIENTO 608 2RS FAG|15.000|15.000|1.760000000000000|2.13|0.00|0.00|26.40000000000000|0.0000000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-05|158|TAPICERIAS GARCIA Y TORRES, S.L.|6242|1|1|7|COMPLEMENTOS VARIOS|131LNT|LONETA PLASTIFICADA AZUL ANCHO 1500  (MTS)|30.000|30.000|6.540000000000000|7.91|0.00|0.00|196.2000000000000|6.540000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-11|4341|PROELSON ALMERIA, S.L.|2174|1|1|4|MAQUINARIA/HERRAMIENTAS/ACCESORIOS|BAT0645NI|BATERIA 6V - 4,5 Ah|3.000|3.000|12.88000000000000|15.58|0.00|0.00|38.64000000000000|12.85000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-17|129|COMERCIAL INDUSTRIAL GARCIA, S.A.|1202461|1|1|7|COMPLEMENTOS VARIOS|43320043|CILINDRO HIDRAULICO HOERBIGER ORIGA OSP-P16-00600|1.000|1.000|376.0000000000000|454.96|0.00|0.00|376.0000000000000|376.0000000000000||||  ||0|0|0|0
ALMERIENSE|2025|2025-12-18|58|ELECTROMAIN ELECTRONICA IND., S.L.|512107439|1|1|14|FOTOCELULAS/FINAL CARRERA/ETC|000000|DETECTOR INDUCTIVO M12 12/24V DC PNP 3 HILOS|2.000|2.000|17.56000000000000|21.25|0.00|0.00|35.12000000000000|23.26700000000000||||PP|54|0|1|0|0
ALMERIENSE|2025|2025-12-18|58|ELECTROMAIN ELECTRONICA IND., S.L.|512107439|1|1|14|FOTOCELULAS/FINAL CARRERA/ETC|000000|DETECTOR INDUCTIVO M12 12/24V DC NPN NA 3 HILOS|2.000|2.000|23.52000000000000|28.46|0.00|0.00|47.04000000000000|23.52000000000000||||PP|54|0|1|0|0
ECOCLEAN|2024|2024-01-04|283|ALCAUQUÍMICA, S.L.|5|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|176.000|176.000|1.024600000000000|1.24|0.00|0.00|180.3296000000000|1.024600000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-01-04|283|ALCAUQUÍMICA, S.L.|5|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015402|BOTELLA LEJIA NEUTRA LAVADORA ENV. 2 Lts. C/6|78.000|78.000|0.6580000000000000|0.80|0.00|0.00|51.32400000000000|0.6065000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-01-05|276|DICOCEL, S.A.|119|2|1|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|36.000|36.000|9.337000000000000|11.30|0.00|0.00|336.1320000000000|9.330000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-01-08|4296|DETERVAL CHEMICAL, S.L.|3|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL 40x5|200.000|200.000|0.7700000000000000|0.93|0.00|0.00|154.0000000000000|0.7700000000000000|01044224028|2024-01-04|2026-01-04|PP|1|0|0|0|0
ECOCLEAN|2024|2024-01-15|4296|DETERVAL CHEMICAL, S.L.|12|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|11073800|CHEMGRAS MXD - DESENGRASANTE 20x5|100.000|100.000|0.9000000000000000|1.09|0.00|0.00|90.00000000000000|0.7946740000000000|10263232027|2024-01-15|2026-01-15|PP|2|0|0|0|0
ECOCLEAN|2024|2024-01-15|4296|DETERVAL CHEMICAL, S.L.|12|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13063800|BRINET AML - LIMPIADOR AMONIACAL 3x30|90.000|90.000|0.7300000000000000|0.88|0.00|0.00|65.70000000000000|0.6318340000000000|01104224001|2024-01-15|2026-01-15|PP|2|0|0|0|0
ECOCLEAN|2024|2024-01-15|4296|DETERVAL CHEMICAL, S.L.|12|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|100.000|100.000|0.8000000000000000|0.97|0.00|0.00|80.00000000000000|0.8000000000000000|01124232006|2024-01-12|2026-01-12|PP|2|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91064400|FREGONA ALGODON BLANCA EXTRA R-109|300.000|300.000|0.5610000000000001|0.68|0.00|0.00|168.3000000000000|0.4981010000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91074400|FREGONA ALGODON BLANCA EXTRA R-110|240.000|240.000|0.6270000000000000|0.76|0.00|0.00|150.4800000000000|0.5660570000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91144400|ROLLO ESTROPAJO VERDE 6 Mts.|30.000|30.000|4.608000000000000|5.58|0.00|0.00|138.2400000000000|4.503295000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO AZUL C/PALO|48.000|48.000|0.7790000000000000|0.94|0.00|0.00|37.39200000000000|0.7403970000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|95034400|ABRILLANTADOR ESPECIAL MOPAS 1000cc|24.000|24.000|2.489000000000000|3.01|0.00|0.00|59.73600000000000|2.057334000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91183000|RECAMBIO MOPA-60 ALGODON|18.000|18.000|2.936000000000000|3.55|0.00|0.00|52.84800000000000|2.936000000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 ROJO|48.000|48.000|1.320000000000000|1.60|0.00|0.00|63.36000000000000|1.308514000000000||||PP|3|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 VERDE|48.000|48.000|1.320000000000000|1.60|0.00|0.00|63.36000000000000|1.308514000000000||||PP|4|0|0|0|0
ECOCLEAN|2024|2024-01-18|52|PLA ALBERT, S.L.|610|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 AZUL|96.000|96.000|1.320000000000000|1.60|0.00|0.00|126.7200000000000|1.308514000000000||||PP|4|0|0|0|0
ECOCLEAN|2024|2024-01-26|276|DICOCEL, S.A.|616|2|1|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|36.000|36.000|9.337000000000000|11.30|0.00|0.00|336.1320000000000|9.337000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91204000|BAYETA CORTADA TRAPO PUNTO AZUL PACK C/12|100.000|100.000|2.214000000000000|2.68|0.00|0.00|221.4000000000000|2.133635000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO AZUL C/PALO 2X24|48.000|48.000|0.7790000000000000|0.94|0.00|0.00|37.39200000000000|0.7410410000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO ROJO C/PALO 2X24|72.000|72.000|0.7790000000000000|0.94|0.00|0.00|56.08800000000000|0.7410410000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91304001|MOPA ALGODON-60 C/BASTIDOR|12.000|12.000|4.893000000000000|5.92|0.00|0.00|58.71600000000000|4.776545000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91104400|PALO METALICO DOBLE ROSCA 1,40 ROJO|48.000|48.000|0.5800000000000000|0.70|0.00|0.00|27.84000000000000|0.5238270000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91064400|FREGONA ALGODON BLANCA R-109 4X30|120.000|120.000|0.5610000000000001|0.68|0.00|0.00|67.31999999999999|0.5014400000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. VERDE|20.000|20.000|5.073000000000000|6.14|0.00|0.00|101.4600000000000|5.941368000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91080000|FREGONA HILO MICROFIBRA AZUL PROFESIONAL 00160|24.000|24.000|1.092000000000000|1.32|0.00|0.00|26.20800000000000|0.8682750000000000||||PP|5|0|0|0|0
ECOCLEAN|2024|2024-01-29|52|PLA ALBERT, S.L.|996|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|9108000N|FREGONA HILO MICROFIBRA DARK 00165 6X24|144.000|144.000|1.140000000000000|1.38|0.00|0.00|164.1600000000000|1.140000000000000||||PP|6|0|0|0|0
ECOCLEAN|2024|2024-01-31|4265|GRUPO CHEMIE LA JUAIDA, S.L.|46|2|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|60.000|60.000|3.500000000000000|4.24|0.00|0.00|210.0000000000000|2.300000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-02|283|ALCAUQUÍMICA, S.L.|108|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92000004|BOTELLA AGUA DESTILADA 4 Lts. C/4|176.000|176.000|0.9020000000000000|1.09|0.00|0.00|158.7520000000000|0.8055790000000001||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-02|283|ALCAUQUÍMICA, S.L.|108|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|176.000|176.000|1.024600000000000|1.24|0.00|0.00|180.3296000000000|1.024600000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-08|4246|DIGALVI ALMERIA, S.L.|243|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001B|ROLLO BOLSA BASURA DOMESTICA 52X60 BLANCA C/20|240.000|240.000|0.5000000000000000|0.61|0.00|0.00|120.0000000000000|0.4619250000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91124002|CUBO FREGONA REDONDO ROJO C/ESCURRIDOR|24.000|24.000|1.539000000000000|1.86|0.00|0.00|36.93600000000000|1.439178000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91124001|CUBO FREGONA RECTANGULAR ROJO C/ESCURRIDOR|10.000|10.000|2.641000000000000|3.20|0.00|0.00|26.41000000000000|2.547306000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91124001|CUBO FREGONA RECTANGULAR AZUL C/ESCURRIDOR|10.000|10.000|2.641000000000000|3.20|0.00|0.00|26.41000000000000|2.547306000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91074400|FREGONA ALGODON BLANCA R-110|120.000|120.000|0.6270000000000000|0.76|0.00|0.00|75.24000000000000|0.5718290000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91089900|FREGONA TIRAS 115GR REF.00100|20.000|20.000|0.6650000000000000|0.80|0.00|0.00|13.30000000000000|0.6740000000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 AZUL|24.000|24.000|1.320000000000000|1.60|0.00|0.00|31.68000000000000|1.309197000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40 ROJO 6X12|72.000|72.000|1.320000000000000|1.60|0.00|0.00|95.04000000000001|1.309197000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91080000|FREGONA HILO MICROFIBRA BLANCA 2X24|48.000|48.000|0.8080000000000001|0.98|0.00|0.00|38.78400000000000|0.8800500000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91174001|MOPA ALGODON-100 C/BASTIDOR|12.000|12.000|6.850000000000000|8.29|0.00|0.00|82.20000000000000|7.211948000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91174000|RECAMBIO MOPA-100 ALGODON|12.000|12.000|4.427000000000000|5.36|0.00|0.00|53.12400000000000|4.541550000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-13|52|PLA ALBERT, S.L.|1578|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. AZUL|20.000|20.000|5.073000000000000|6.14|0.00|0.00|101.4600000000000|5.921722000000000||||PP|8|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL 40x5|200.000|200.000|0.7700000000000000|0.93|0.00|0.00|154.0000000000000|0.0000000000000000||||PP|9|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|12013800|BRINET MG - DETERGENTE FREGADORA 2x30|60.000|60.000|1.370000000000000|1.66|0.00|0.00|82.20000000000000|0.0000000000000000||||PP|9|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN GREY - AMBIENTADOR 4X5|20.000|20.000|2.890000000000000|3.50|0.00|0.00|57.80000000000000|2.609108000000000||||PP|9|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN FRESH HOME - AMBIENTADOR 8X5|40.000|40.000|2.890000000000000|3.50|0.00|0.00|115.6000000000000|2.609108000000000||||PP|9|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|02|JABONES Y PASTA LAVAMANOS|21063800|ORANGE PLUS - GEL DESENGRASANTE 4X5|20.000|20.000|2.820000000000000|3.41|0.00|0.00|56.40000000000000|0.0000000000000000||||PP|9|0|0|0|0
ECOCLEAN|2024|2024-02-15|4302|MANGIR UTILITIES, S.L.|459|2|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33063800|HIDROBRILL - SECANTE ABRILLANTADOR|60.000|60.000|2.120000000000000|2.57|0.00|0.00|127.2000000000000|0.0000000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|276|DICOCEL, S.A.|1266|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001NT|ROLLO BOLSA BASURA 85X105 NATURAL C/10|450.000|450.000|0.7880000000000000|0.95|0.00|0.00|354.6000000000000|0.0000000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|276|DICOCEL, S.A.|1266|2|1|11|APARATOS Y DOSIFICADORES|00108017|SOPORTE BOBINA MECANICO PARED|2.000|2.000|18.77000000000000|22.71|0.00|0.00|37.54000000000000|14.30000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|276|DICOCEL, S.A.|1266|2|1|11|APARATOS Y DOSIFICADORES|00107032|SOPORTE BOBINA MECANICO SUELO|3.000|3.000|21.18000000000000|25.63|0.00|0.00|63.54000000000000|13.50000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|276|DICOCEL, S.A.|1266|2|1|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|32.000|32.000|9.337000000000000|11.30|0.00|0.00|298.7840000000000|9.337000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|276|DICOCEL, S.A.|1266|2|1|08|CELULOSA-LINEA BLANCA|82003206|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|288.000|288.000|1.530000000000000|1.85|0.00|0.00|440.6400000000000|1.337000000000000||||  ||0|0|0|0
ECOCLEAN|2024|2024-02-23|4296|DETERVAL CHEMICAL, S.L.|44|2|1|02|JABONES Y PASTA LAVAMANOS|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO 28X5|140.000|140.000|0.7800000000000000|0.94|0.00|0.00|109.2000000000000|0.7800000000000000|02064222010|2024-02-06|2026-02-06|PP|10|0|0|0|0
ECOCLEAN|2024|2024-02-23|4296|DETERVAL CHEMICAL, S.L.|44|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT. 4X30|120.000|120.000|1.090000000000000|1.32|0.00|0.00|130.8000000000000|1.090000000000000|01164232005|2024-01-16|2026-01-16|PP|10|0|0|0|0
ECOCLEAN|2024|2024-02-23|4296|DETERVAL CHEMICAL, S.L.|44|2|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|15033800|DETERLAV S - LAVAVAJ. MANUAL 12X5|60.000|60.000|0.8500000000000000|1.03|0.00|0.00|51.00000000000000|0.8500000000000000||||PP|10|0|0|0|0
ECOCLEAN|2024|2024-02-29|52|PLA ALBERT, S.L.|2163|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91284000|ESTROPAJO ALUMINIO 40GR. PACK 12 UDS.|40.000|40.000|2.880000000000000|3.48|0.00|0.00|115.2000000000000|2.198803000000000||||PP|11|0|0|0|0
ECOCLEAN|2024|2024-02-29|52|PLA ALBERT, S.L.|2163|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91089900|FREGONA TIRAS SINTETICAS REF.00100|20.000|20.000|0.6650000000000000|0.80|0.00|0.00|13.30000000000000|0.6725000000000000||||PP|11|0|0|0|0
ECOCLEAN|2024|2024-02-29|52|PLA ALBERT, S.L.|2163|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91080000|FREGONA HILO MICROFIBRA BLANCA C/24|72.000|72.000|0.8080000000000001|0.98|0.00|0.00|58.17600000000000|0.8731880000000000||||PP|11|0|0|0|0
ECOCLEAN|2024|2024-02-29|52|PLA ALBERT, S.L.|2163|2|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91144400|ROLLO ESTROPAJO VERDE 6 Mts.|12.000|12.000|4.608000000000000|5.58|0.00|0.00|55.29600000000000|4.508815000000000||||PP|11|0|0|0|0
